ID,reviews,date,nps_score,clinic,city,state,polarity_score,label,nps_label,timestamp
a2p3g000000qVNeAAM,doctor cutter is a very pleasant dr to deal with she seems to pay attention to your thoughts and tries to help figure out if you need the meds you need,19-02-2021,8,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.8832,Positive,Passive,1613673000.0
a2p4w000002KAJ9AAO,i like the plan and the concept is good ,27-05-2021,8,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.3612,Positive,Passive,1622053800.0
a2p1U000000Rpm3QAC,no deductible for office visit,22-11-2017,7,Louisville Seven Counties Broadway Clinic,Louisville,KY,0.4404,Positive,Passive,1511289000.0
a2p3g000000oeVzAAI,easy process  friendly people,30-08-2020,8,Arvada City of Arvada Clinic,Arvada,CO,0.4404,Positive,Passive,1598725800.0
a2p1U000000l8B2QAI,friendly service with minimal wait,07-10-2019,5,Tacoma Health Center,Tacoma,WA,0.5413,Positive,Detractor,1570386600.0
a2p1U000000RpDnQAK,little wait time     thoroughness,21-06-2019,8,Akron-White Pond Drive Clinic,Akron,OH,0.6908,Positive,Passive,1561055400.0
a2p1U000000RpnTQAS,the care is good  cost effective,23-12-2017,6,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.25,Positive,Detractor,1513967400.0
a2p1U000000RoK3QAK,i like paladina but wish routine exams physicals were more comprehensive ,09-07-2018,8,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.6077,Positive,Passive,1531074600.0
a2p1U000000RtHoQAK,hard to figure out what times the office is open  receptionist is not pro active  booking appointments on line is convenient unless more time is needed than it is almost a waste of time as you have to go back for another appointment ,09-02-2017,6,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.4754,Positive,Detractor,1486578600.0
a2p1U000000RskjQAC,i like the model of seeing one dr and being able to get in same day that you call ,14-01-2016,8,Puyallup Meeker's Landing Clinic,Puyallup,WA,0.2732,Positive,Passive,1452709800.0
a2p3g000000oRWpAAM,i ve never been pressured for time  as long as i m talking they re listening ,17-08-2020,7,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.4019,Positive,Passive,1597602600.0
a2p1U000000RtLKQA0,my appointment was at      a m   the doctor did not actually show up to the clinic and into the exam room until      a m  while i do understand and have experienced the known fact that doctors even though have a schedule can t always be in the exam room right on schedule  but to not actually show up to the actual clinic that i can say i ve never experienced   i was not given the opportunity to re schedule my appointment  the receptionist never came to check in on me nor to let me know the doctor was running late by the time he showed up i was extremely frustrated  the lack of professionalism and lack of concern for my time is just not acceptable in my book   if the receptionist had said  listen  the doctor is running late would you like to reschedule and let me decide if i want to stay and wait or reschedule by far better   i went in to renew a prescription for my inner ear problem and to get fmla paper work filled out it was getting ready to expire  the doctor used a marker which bled through he apologized  which was fine  i faxed the office a new one he stated he would get it to me that day  friday    i finally had to call friday at       office is closed   i called the pueblo office  they stated no they are opened till   i explained i got the answering machine and that s what it stated   she put me on hold  called the canon office   got back on line with me and said the doctor would get it to me yet that evening   i had to call back tuesday because i hadn t received it   spoke with receptionist and finally got it that afternoon   so i send it to risk management for department of corrections  my employer  they explained that it was extremely vague and asked me to contact my doctor and ask that he change the wording   they gave me wording from my last one i called the office gave the receptionist the information   well  he sends me an email  doesn t call to discuss this  sends an email   he closes his email to me  if patient would like to discuss her concerns she can make an appointment    are you kidding me   i have the fmla for job protection i can tell you how much i used my fmla last year    hours   i am not asking for him to lie on this,12-08-2016,3,Pueblo West Generations Primary Care,Pueblo West,CO,-0.4404,Extreme,Detractor,1470940200.0
a2p3g000000oRYqAAM,no copays  long enough appt ,14-08-2020,8,Grand Junction Trailhead Clinic,Grand Junction,CO,0.1753,Positive,Passive,1597343400.0
a2p1U000000RpNYQA0,dr  ritter and laura go out of their way to help out whether it s fitting you in last minute or calling in a prescription promptly  great bedside manner  very friendly ,31-05-2017,8,Oconomowoc Sentry Equipment Clinic,Oconomowoc,WI,0.4404,Positive,Passive,1496169000.0
a2p3g000000Kyv2AAC,i like the personal interaction with the doctor  i just feel constable going there,28-01-2020,8,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.3612,Positive,Passive,1580149800.0
a2p1U000000RqQ9QAK,it was good service  to give it a    you would have had to buy me breakfast,09-11-2014,7,Arvada City of Arvada Clinic,Arvada,CO,0.5788,Positive,Passive,1415471400.0
a2p1U000000l8JMQAY,convenient and was easy to make an appt ,18-12-2019,7,Louisville Park Plaza Clinic,Louisville,KY,0.6407,Positive,Passive,1576607400.0
a2p1U000000RoZMQA0,very friendly staff,09-11-2018,8,North Canton Lauby Rd,North Canton,OH,0.0,Positive,Passive,1541701800.0
a2p3g000000ozHaAAI,i don t know how to use it in conjunction with a satisfactory primary care physician ,08-10-2020,7,Boulder Goose Creek Clinic,Boulder,CO,0.0,Neutral,Passive,1602095400.0
a2p3g000000pO20AAE,personal care  no wait time at arrival ,29-10-2020,8,Altais Monterey Ryan Ranch,Monterey,CA,0.0,Neutral,Passive,1603909800.0
a2p3g000000phy8AAA,very convenient service    excellent staff ,01-12-2020,8,Federal Way 32nd Ave Clinic,Federal Way,WA,0.0,Neutral,Passive,1606761000.0
a2p3g000000owJsAAI,the first time i went i was very impressed  the doctor was very thorough and very attentive to everything  the  nd time i went i felt like it was a complete waste of time  two totally different experiences  both were for physicals ,05-10-2020,6,Seven Hills Lombardo Center Clinic,Seven Hills,OH,0.8555,Positive,Detractor,1601836200.0
a2p3g000000qVWgAAM,well exam was completed with me being fully clothed  jeans  sweater  ,20-02-2021,4,Monroe Campus Park Clinic,Monroe,NC,0.4939,Positive,Detractor,1613759400.0
a2p3g000000pPYlAAM,very polite staff and clean offices,02-11-2020,8,North Canton Lauby Rd,North Canton,OH,0.8586,Positive,Passive,1604255400.0
a2p3g000000pM1PAAU,covid test was quick and easy,27-10-2020,8,Denver 15th Street Clinic,Denver,CO,0.552,Positive,Passive,1603737000.0
a2p3g000000pwySAAQ,great concept but everything seems very disorganized,29-12-2020,8,Seven Hills Lombardo Center Clinic,Seven Hills,OH,0.4588,Positive,Passive,1609180200.0
a2p3g000000oxJPAAY,easy to schedule the appointment and convenient location,06-10-2020,7,Denver State Capitol Clinic,Denver,CO,0.2732,Positive,Passive,1601922600.0
a2p3g000000oyHKAAY,was difficult to get a hold of people,07-10-2020,5,New Berlin Health Center,New Berlin,WI,0.4215,Positive,Detractor,1602009000.0
a2p3g000000ozEqAAI,i thought the dr wasnt very helpful  i asked to be testes dor covid he said no need to because they aint accurate  and regardless go into quarantine for   weeks ,08-10-2020,3,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.7776,Positive,Detractor,1602095400.0
a2p3g000000owMQAAY,not the easiest to find  was weird that there was no actual paperwork filled out  just wrote information down on scratch paper,23-09-2020,5,New Berlin Health Center,New Berlin,WI,0.6369,Positive,Detractor,1600799400.0
a2p3g000000p07cAAA,based on experience,11-10-2020,8,Clifton Brighton Road Office,Clifton,NJ,0.0,Neutral,Passive,1602354600.0
a2p3g000000prbnAAA,the amount of time the doctor spends with the patient is very valuable and appreciated,15-12-2020,8,Arvada City of Arvada Clinic,Arvada,CO,0.8074,Positive,Passive,1607970600.0
a2p3g000000owL5AAI,i usually think paladina is ok but yesterday it took   calls to talk to someone  then dr forgot to call in my prescription ,29-09-2020,6,Arvada City of Arvada Clinic,Arvada,CO,0.4927,Positive,Detractor,1601317800.0
a2p3g000000pdeEAAQ,i already have a primary doctor ,20-11-2020,5,New Berlin Health Center,New Berlin,WI,0.8615,Positive,Detractor,1605810600.0
a2p1U000000RpGnQAK,i selected   because paladins health through insurance is at my wife s office ,11-07-2019,5,Louisville Seven Counties Broadway Clinic,Louisville,KY,0.5106,Positive,Detractor,1562783400.0
a2p1U000000RpHRQA0,i have no complaints about paladina   the only reason i didn t give it a    is because i would not usually be inclined to recommend health services to anyone   so they did a great job  but honestly i probably wouldn t recommend because i don t do that with something so personal ,15-07-2019,7,Akron-White Pond Drive Clinic,Akron,OH,0.624,Positive,Passive,1563129000.0
a2p1U000000RoWYQA0,convenient and personable ,21-05-2019,8,Denver Lowry Medical Plaza Clinic,Denver,CO,0.2732,Positive,Passive,1558377000.0
a2p1U000000RqGvQAK,i liked the time the doctor took with me  the staff was kind and friendly ,21-04-2016,6,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.1901,Positive,Detractor,1461177000.0
a2p1U000000Rp8vQAC,convenient personable dr s who care,29-10-2018,8,Seven Hills Lombardo Center Clinic,Seven Hills,OH,0.888,Positive,Passive,1540751400.0
a2p1U000000RoBmQAK,i did not enjoy my visit with dr  johnson   i made it clear when scheduling my appointment that i was interested in getting a referral for breast cancer genetic testing   nonetheless  she was totally unprepared for our appointment and was not knowledgeable about the testing   she had no idea who to refer me to and ultimately i left the appointment having to find a place to do the testing   i also did not appreciate her demeanor   she was cold and uncaring regarding what is  for me  a stressful situation ,04-06-2018,3,Denver State Capitol Clinic,Denver,CO,0.0,Neutral,Detractor,1528050600.0
a2p1U000000Rp1zQAC,it was very convenient and free ,20-09-2018,8,Akron S. Main Health Center,Akron,OH,0.6908,Positive,Passive,1537381800.0
a2p3g000000LAbGAAW,i prefer holistic responses to   illness   but was as pleased as i could have been given i have to work within a   system   that feels administrative heavy ,15-07-2020,7,Pueblo West Generations Primary Care,Pueblo West,CO,0.6249,Positive,Passive,1594751400.0
a2p1U000000RoXCQA0,it was quick and friendly but personable,23-05-2019,8,Arvada City of Arvada Clinic,Arvada,CO,0.296,Positive,Passive,1558549800.0
a2p1U000000Rq6wQAC,quick appts  staff was nice ,27-02-2019,7,Puyallup Meeker's Landing Clinic,Puyallup,WA,0.0,Positive,Passive,1551205800.0
a2p1U000000Rqg2QAC,aside from the location being very near by  dr  cameron not only addressed any concerns to my own health  but it was very nice to be able to get answers about my children as well  and not hae to make a sepreate appointment to discuss them   definatly went above any ohter physician i ve ever had ,18-09-2014,8,Tacoma Health Center,Tacoma,WA,0.0,Positive,Passive,1410978600.0
a2p1U000000RqQeQAK,paladina has the best health system in medicine today ,18-09-2014,7,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.5106,Positive,Passive,1410978600.0
a2p1U000000Rp4wQAC,more face time with dr  than i have ever had ,10-10-2018,8,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.4549,Positive,Passive,1539109800.0
a2p3g000000LAewAAG,friendly staff and great doctors,26-06-2020,8,Sussex Beer Capitol Clinic,Sussex,WI,0.6249,Positive,Passive,1593109800.0
a2p1U000000RtCfQAK,this last visit was a last minute schedule and it was very good for me   i needed the visit ,22-12-2016,7,Denver State Capitol Clinic,Denver,CO,0.0,Positive,Passive,1482345000.0
a2p3g000000KytXAAS,angelique was very friendly greeting me and dr wills was friendly and knowledgable  ,23-01-2020,8,Denver State Capitol Clinic,Denver,CO,0.3612,Positive,Passive,1579717800.0
a2p1U000000Rq8eQAC,free ,22-02-2019,8,Miami Le Jeune Rd Clinic,Miami,FL,0.4588,Positive,Passive,1550773800.0
a2p1U000000l8LdQAI,at the last visit  the doctor was very unprofessional  i felt rushed  and i didn t have enough time to tell her my concerns   when i did attempt to tell her my concerns  she dismissed them  i drove    minutes to the appointment which only lasted   minutes as i was rushed out  i was not given the test i asked for  my temperature was not taken  and the doctor failed to take my heart rate and check on other symptoms  the doctor then concluded by stating that  it s that time of year  noting that illnesses were going around and that i would need to deal with it  obviously  if i felt i could handle my symptoms i would not have felt the need to schedule an urgent same day appointment ,30-12-2019,0,Louisville Park Plaza Clinic,Louisville,KY,0.6213,Positive,Detractor,1577644200.0
a2p1U000000Rp5kQAC,no waiting time  pleasant staff and doctor spent more time with me than i ve experienced with doctors in the past ,15-10-2018,8,Akron S. Main Health Center,Akron,OH,0.7979,Positive,Passive,1539541800.0
a2p1U000000RsfPQAS,i like dr  brone  but my husband s experience with dr  muse  sp   has given us both concerns regarding the professionalism and consistency of the doctors ,19-11-2015,8,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.5499,Positive,Passive,1447871400.0
a2p1U000000RpBGQA0,love the more personalized care and time spent w dr wren  i felt that she listened and she cared ,10-06-2019,8,Grand Junction Trailhead Clinic,Grand Junction,CO,0.0,Positive,Passive,1560105000.0
a2p1U000000Rt4pQAC,this is for someone who is new tothe company,28-10-2016,5,Denver State Capitol Clinic,Denver,CO,0.9118,Positive,Detractor,1477593000.0
a2p3g000000KzKvAAK,staff are professional and nice  good for quick visits ,13-03-2020,8,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.8481,Positive,Passive,1584037800.0
a2p1U000000Ro7AQAS,great service promptly ,01-05-2018,8,Oconomowoc Sentry Equipment Clinic,Oconomowoc,WI,0.0,Positive,Passive,1525113000.0
a2p1U000000RoqaQAC,i had excellent service on my last visit but have had problems from the paladina on white pond drive ,03-02-2019,8,Akron S. Main Health Center,Akron,OH,0.0,Neutral,Passive,1549132200.0
a2p1U000000Rp1gQAC,i ve had four different doctors in four years ,01-10-2018,7,DTC Centrum Healthcare Center Clinic,Greenwood Village,CO,0.0,Neutral,Passive,1538332200.0
a2p1U000000RtU8QAK,quick professional services,20-03-2017,8,Puyallup Meeker's Landing Clinic,Puyallup,WA,0.3612,Positive,Passive,1489948200.0
a2p3g000000KzKfAAK,it free for us in this insurance package,12-03-2020,7,Colorado Springs Wall Street Clinic,Colorado Springs,CO,0.6115,Positive,Passive,1583951400.0
